Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession,Instrument,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,sex,source_name,SRA Study,strain
SRR2727441,RNA-Seq,43,113989646,PRJNA299180,SAMN04194861,129993701,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355188,GSM1912250,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,113,123,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121375,GSM1912250,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727442,RNA-Seq,43,240207331,PRJNA299180,SAMN04194862,274725437,Motor neuron,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355189,GSM1912251,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,240,261,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121374,GSM1912251,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727443,RNA-Seq,43,332528718,PRJNA299180,SAMN04194863,370431416,Motor neuron,GEO,public,sra,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1355190,GSM1912252,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,332,353,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121373,GSM1912252,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727444,RNA-Seq,43,414822204,PRJNA299180,SAMN04194864,452320384,Motor neuron,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1355191,GSM1912253,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,414,431,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121372,GSM1912253,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727445,RNA-Seq,43,403317726,PRJNA299180,SAMN04194865,436865785,Motor neuron,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1355192,GSM1912254,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,403,416,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121371,GSM1912254,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727446,RNA-Seq,43,321395502,PRJNA299180,SAMN04194866,353803222,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355193,GSM1912255,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,321,337,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121370,GSM1912255,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727447,RNA-Seq,43,540814999,PRJNA299180,SAMN04194867,582893420,Motor neuron,GEO,public,sra,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1355194,GSM1912256,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,540,555,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121369,GSM1912256,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727448,RNA-Seq,43,265058880,PRJNA299180,SAMN04194868,293262468,Motor neuron,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355195,GSM1912257,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,265,279,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121368,GSM1912257,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727449,RNA-Seq,43,443981407,PRJNA299180,SAMN04194869,480616093,Motor neuron,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355196,GSM1912258,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,443,458,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121367,GSM1912258,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727450,RNA-Seq,43,471745045,PRJNA299180,SAMN04194870,512539919,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355197,GSM1912259,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,471,488,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121366,GSM1912259,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727451,RNA-Seq,43,492414629,PRJNA299180,SAMN04194871,532640794,Motor neuron,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355198,GSM1912260,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,492,507,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121365,GSM1912260,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727453,RNA-Seq,43,253722102,PRJNA299180,SAMN04194873,273291979,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355200,GSM1912262,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,253,260,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121362,GSM1912262,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727454,RNA-Seq,43,260598834,PRJNA299180,SAMN04194874,279926474,Motor neuron,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355201,GSM1912263,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,260,266,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121363,GSM1912263,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727455,RNA-Seq,43,278018607,PRJNA299180,SAMN04194875,298550328,Motor neuron,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1355202,GSM1912264,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,278,284,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121360,GSM1912264,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727456,RNA-Seq,43,226104492,PRJNA299180,SAMN04194876,244578175,Motor neuron,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1355203,GSM1912265,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,226,233,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121359,GSM1912265,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727457,RNA-Seq,43,204630421,PRJNA299180,SAMN04194877,221220892,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1355204,GSM1912266,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,204,210,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121361,GSM1912266,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727458,RNA-Seq,43,251963445,PRJNA299180,SAMN04194878,271071622,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355205,GSM1912267,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,251,258,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121358,GSM1912267,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727459,RNA-Seq,43,370768016,PRJNA299180,SAMN04194879,393279547,Motor neuron,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355206,GSM1912268,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,370,375,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121356,GSM1912268,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727460,RNA-Seq,43,87603513,PRJNA299180,SAMN04194880,96107400,Motor neuron,GEO,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355207,GSM1912269,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,87,91,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121357,GSM1912269,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727461,RNA-Seq,43,108688520,PRJNA299180,SAMN04194795,118847127,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355208,GSM1912270,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,108,113,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121196,GSM1912270,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727462,RNA-Seq,43,172575340,PRJNA299180,SAMN04194796,186759156,Motor neuron,GEO,public,sra,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1355209,GSM1912271,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,172,178,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121355,GSM1912271,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727463,RNA-Seq,43,161305728,PRJNA299180,SAMN04194797,174937728,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355210,GSM1912272,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,161,166,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121353,GSM1912272,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727464,RNA-Seq,43,46799265,PRJNA299180,SAMN04194798,51561501,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355211,GSM1912273,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,46,49,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121354,GSM1912273,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727465,RNA-Seq,43,137270276,PRJNA299180,SAMN04194799,149280742,Motor neuron,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355212,GSM1912274,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,137,142,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121352,GSM1912274,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727466,RNA-Seq,43,120656538,PRJNA299180,SAMN04194800,131228927,Motor neuron,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355213,GSM1912275,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,120,125,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121350,GSM1912275,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727467,RNA-Seq,43,161481942,PRJNA299180,SAMN04194801,174759882,Motor neuron,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355214,GSM1912276,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,161,166,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121351,GSM1912276,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727468,RNA-Seq,43,343389701,PRJNA299180,SAMN04194802,365362629,Motor neuron,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355215,GSM1912277,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,343,348,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121349,GSM1912277,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727469,RNA-Seq,43,176957642,PRJNA299180,SAMN04194803,193973283,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355216,GSM1912278,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,176,184,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121348,GSM1912278,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727470,RNA-Seq,43,58483225,PRJNA299180,SAMN04194804,65202738,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355217,GSM1912279,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,58,62,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121347,GSM1912279,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727471,RNA-Seq,43,253100322,PRJNA299180,SAMN04194805,272895736,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355218,GSM1912280,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,253,260,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121346,GSM1912280,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727472,RNA-Seq,43,157294344,PRJNA299180,SAMN04194806,171126987,Motor neuron,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355219,GSM1912281,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,157,163,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121345,GSM1912281,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727473,RNA-Seq,43,272620559,PRJNA299180,SAMN04194807,292388656,Motor neuron,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355220,GSM1912282,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,272,278,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121344,GSM1912282,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727474,RNA-Seq,43,315666913,PRJNA299180,SAMN04194808,337454116,Motor neuron,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355221,GSM1912283,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,315,321,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121343,GSM1912283,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727475,RNA-Seq,43,492629973,PRJNA299180,SAMN04194809,514425187,Motor neuron,GEO,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1355222,GSM1912284,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,492,490,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121341,GSM1912284,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727476,RNA-Seq,43,303341608,PRJNA299180,SAMN04194810,325524667,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355223,GSM1912285,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,303,310,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121340,GSM1912285,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727477,RNA-Seq,43,574281942,PRJNA299180,SAMN04194811,593442617,Motor neuron,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355224,GSM1912286,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,574,565,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121342,GSM1912286,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727478,RNA-Seq,43,448594103,PRJNA299180,SAMN04194812,472926174,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355225,GSM1912287,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,448,451,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121339,GSM1912287,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727479,RNA-Seq,43,134979580,PRJNA299180,SAMN04194813,146830978,Motor neuron,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355226,GSM1912288,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,134,140,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121338,GSM1912288,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727480,RNA-Seq,43,669647643,PRJNA299180,SAMN04194735,687359518,Motor neuron,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355227,GSM1912289,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,669,655,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121337,GSM1912289,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727482,RNA-Seq,43,573550168,PRJNA299180,SAMN04194737,593976623,Motor neuron,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355229,GSM1912291,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,573,566,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121335,GSM1912291,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727483,RNA-Seq,43,636562325,PRJNA299180,SAMN04194738,658447213,Motor neuron,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1355230,GSM1912292,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,636,627,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121334,GSM1912292,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727484,RNA-Seq,43,435516599,PRJNA299180,SAMN04194739,458705320,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355231,GSM1912293,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,435,437,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121333,GSM1912293,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727485,RNA-Seq,43,375415972,PRJNA299180,SAMN04194740,399640501,Motor neuron,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355232,GSM1912294,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,375,381,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121332,GSM1912294,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727486,RNA-Seq,43,54768326,PRJNA299180,SAMN04194741,59791690,Motor neuron,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355233,GSM1912295,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,54,57,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121331,GSM1912295,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727487,RNA-Seq,43,740731072,PRJNA299180,SAMN04194742,754680733,Motor neuron,GEO,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX1355234,GSM1912296,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,740,719,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121330,GSM1912296,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727488,RNA-Seq,43,545139552,PRJNA299180,SAMN04194743,564928598,Motor neuron,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355235,GSM1912297,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,545,538,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121329,GSM1912297,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727489,RNA-Seq,43,47028756,PRJNA299180,SAMN04194744,50271368,Motor neuron,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355236,GSM1912298,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,47,47,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121328,GSM1912298,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727490,RNA-Seq,43,74712672,PRJNA299180,SAMN04194745,78923044,Motor neuron,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355237,GSM1912299,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,74,75,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121327,GSM1912299,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727491,RNA-Seq,43,36155948,PRJNA299180,SAMN04194746,40564781,Motor neuron,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1355238,GSM1912300,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,36,38,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121326,GSM1912300,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727492,RNA-Seq,43,58607925,PRJNA299180,SAMN04194747,68570625,E5.5 Epilbast,GEO,public,sra,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX1355239,GSM1912301,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,58,65,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121325,GSM1912301,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727494,RNA-Seq,43,111940524,PRJNA299180,SAMN04194749,114228080,E5.5 Epilbast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355241,GSM1912303,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,111,108,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121323,GSM1912303,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727495,RNA-Seq,43,78136117,PRJNA299180,SAMN04194750,85017825,E5.5 Epilbast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355242,GSM1912304,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,78,81,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121322,GSM1912304,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727496,RNA-Seq,43,42201447,PRJNA299180,SAMN04194754,49402223,E5.5 Epilbast,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1355243,GSM1912305,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,42,47,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121321,GSM1912305,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727497,RNA-Seq,43,110413035,PRJNA299180,SAMN04194755,112207370,E5.5 Epilbast,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355244,GSM1912306,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,110,107,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121319,GSM1912306,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727498,RNA-Seq,43,36772783,PRJNA299180,SAMN04194751,42421609,E5.5 Epilbast,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355245,GSM1912307,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,36,40,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121320,GSM1912307,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727499,RNA-Seq,43,127942888,PRJNA299180,SAMN04194752,133826803,E5.5 Epilbast,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355246,GSM1912308,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,127,127,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121318,GSM1912308,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727500,RNA-Seq,43,60297266,PRJNA299180,SAMN04194753,71794962,E5.5 Epilbast,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355247,GSM1912309,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,60,68,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121317,GSM1912309,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727501,RNA-Seq,43,68759838,PRJNA299180,SAMN04194756,78656923,E5.5 Epilbast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355248,GSM1912310,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,68,75,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121316,GSM1912310,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727502,RNA-Seq,43,78484159,PRJNA299180,SAMN04194757,90801962,E5.5 Epilbast,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1355249,GSM1912311,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,78,86,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121315,GSM1912311,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727503,RNA-Seq,43,80712161,PRJNA299180,SAMN04194758,82978372,E5.5 Epilbast,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355250,GSM1912312,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,80,79,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121314,GSM1912312,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727504,RNA-Seq,43,44675968,PRJNA299180,SAMN04194759,48585463,E5.5 Epilbast,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355251,GSM1912313,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,44,46,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121313,GSM1912313,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727505,RNA-Seq,43,62611569,PRJNA299180,SAMN04194760,68360191,E5.5 Epilbast,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1355252,GSM1912314,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,62,65,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121312,GSM1912314,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
